Name of the product,Product Brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment,review_length,sentiment_score
12,0,0,0,2016-10-07T00:00:00.000Z,i wa look for just a bluetooth speaker to add to my laptop for better sound when i first listen to amazon tap i wa so impress with the sound qualitythen add in all the featur it wa a no brainer for a purchas sound qualiti is off the chart alexa learn more everi day and so do i if you are a prime member thi is a must if you arentthen you realli should be,['awesom'],Positive,76,0.7304
7,0,21,0,2016-09-10T00:00:00.000Z,great item easi to usewould recommend to anybodi want to use,"['easi', 'to', 'use']",Positive,11,0.7845
13,0,9,0,2016-05-19T00:00:00.000Z,great tablet perfect for my 8 year old son,"['my', 'son', 'love', 'it']",Positive,9,0.8316
15,0,17,0,2017-01-06T00:00:00.000Z,work veri well video qualiti is veri good it is easi to navig,"['veri', 'good', 'product']",Positive,13,0.6124
9,0,6,1,2017-12-29T16:56:05.000Z,best new adult toy in year wish i had purchas one for my parent love it,"['great', 'tablet']",Positive,16,0.9022
13,0,9,0,2016-08-26T00:00:00.000Z,i thoroughli enjoy read on thi that is the main reason i bought it and it fit nice in my purs,"['i', 'enjoy', 'all', 'of', 'the', 'featur']",Positive,21,0.8176
19,0,11,0,2016-09-11T00:00:00.000Z,love it realli like the camera a my old one wa backward and hard to use,"['easi', 'to', 'use']",Positive,16,0.743
19,0,11,0,2016-07-23T00:00:00.000Z,cant realli give a full review sinc the kindl fire seem to work properli howev the secur webroot anywher that wa includ wa imposs to instal i tri call geek squad 4 time for support and wa disconnect everi time i final went to store for instruct which they print off but still would not download ive end up buy an ipad which is fantast and would not buy again from bestbuy,['unfortun'],Negative,72,-0.0644
5,0,1,1,2018-01-27T00:00:00.000Z,we use alexa to ask simpl question like what time is the basketbal game and she usual respond correctli if you ask a more detail question she may not have an answer we like to play jeopardi and listen to local radio station use alexa i am sure the devic will get better with more use and updat,['alexa'],Positive,58,0.891
0,0,12,0,2016-12-14T00:00:00.000Z,thi wa a gift and they love it it compact they can surf the web play game check email etc,"['great', 'devic']",Positive,20,0.8591
1,0,13,0,2017-02-17T00:00:00.000Z,want someth with a kid mode on it so we could limit time and content thi work saw it for a realli low price so couldnt resist otherwis we would have gotten the pad kid version,"['tablet', 'for', 'the', 'kiddo']",Positive,36,-0.2023
16,0,8,0,2016-10-28T00:00:00.000Z,my son is ob with hi kid kindl a must have so they stay off your phone,"['fun', 'for', 'kid']",Positive,17,0.0
13,0,9,0,2016-12-14T00:00:00.000Z,bought thi for my 7 year old so he could play game on those looooooong hockey game car ride thi tablet wa more than enough for what we need and the app select is good in the amazon store no complaint here,"['fine', 'for', 'what', 'we', 'need']",Positive,42,0.7993
13,0,9,0,2016-12-26T00:00:00.000Z,gave it to my grandkidsag 3 4 9 for christma and they love it,"['great', 'for', 'kid']",Positive,14,0.6369
20,0,16,3,2018-03-02T00:00:00.000Z,im enjoy the ea of have sever read option without the bulk,"['perfect', 'just', 'what', 'i', 'need']",Positive,12,0.4939
16,0,8,0,2017-01-16T00:00:00.000Z,easi to use i would recommend it to anyon whit kid,"['great', 'for', 'the', 'kid']",Positive,11,0.3612
12,0,0,0,2017-01-23T00:00:00.000Z,great sound and function minim kink in program love it for my bedroom,"['awesom', 'for', 'colleg', 'student']",Positive,13,0.8519
19,0,11,0,2016-08-27T00:00:00.000Z,i wa worri that it would have lag but it didnt i got thi to replac my kindl paperwhit which i still love becaus i want to be abl to listen to the audio on the book a well it a great littl tablet that doe so much of what i want it to do the stand by time and play time are better than i thought they would be a well i love the blue light filter although that take time to get use to it if your not alreadi accustom to that sort of thing the onli other thing i realli dont care for is the fact you can not easili add googl play store,"['love', 'the', 'respons', 'time']",Positive,117,0.9853
9,0,6,1,2017-11-06T00:00:00.000Z,our 5th echo show we love the drop in featur allow u to use them a an intercom the ea of play music on all of them at onc throughout the hous and control from ani devic is use daili the connect to our sono system is a real plu also connect to our dish tv receiv,"['our', '5th', 'echo', 'show', 'drop', 'in', 'featur', 'is', 'use', 'a', 'lot']",Positive,57,0.7506
16,0,8,0,2017-01-12T00:00:00.000Z,bought 3 of these for my 4 year old 6 year old and 9 year old perfect for all age i love the amazon free time year subscript and the content is veri age appropri i also love the abil to set the time set for them it also work a a regular kindl if you decid not to renew the amazon free time after a year,"['great', 'for', 'all', 'kid']",Positive,67,0.9686
19,0,11,0,2016-07-18T00:00:00.000Z,i i thought the buy for my child bc the kid mode but it wa veri poor,['disappoint'],Negative,17,-0.631
9,0,2,1,2017-12-07T18:06:07.000Z,we love alexa love be abl to watch news brief see the lyric to song and so much more it in our kitchen and we use it everyday,['awesom'],Positive,28,0.8555
9,0,6,1,2017-12-08T00:00:00.000Z,not sure will be keep thi worri about hack that allow activ mic,"['alway', 'on']",Negative,13,-0.016
9,0,2,1,2018-03-02T00:00:00.000Z,now i can view my front door ring system a well a all my arlo camera great product if you have echo spot in each bedroom you can video talk with your kid by drop in love it,['excel'],Positive,38,0.8519
9,0,2,1,2018-04-18T00:00:00.000Z,thi product will for sure come in handi veri easi to use preciseaccurateand knowledg,"['veri', 'use']",Positive,14,0.3182
19,0,11,0,2016-12-30T00:00:00.000Z,great purchas for a 9year old girl easi way for peac long car ride,"['cheap', 'easi', 'slow']",Neutral,14,0.6249
13,0,9,0,2016-09-06T00:00:00.000Z,great tablet for kid they love it it is also great that you can download music and movi through amazon prime,"['great', 'tablet', 'for', 'kid']",Positive,21,0.9337
5,0,1,1,2018-02-09T00:00:00.000Z,i love alexa great sound unlimit music use the bulb and synchron itsimpl 2 use,"['great', 'product']",Positive,15,0.8519
16,0,8,0,2016-09-21T00:00:00.000Z,great learn tool with extens amount of materi to use accid proof bumper a big plu,"['wonder', 'for', 'kid']",Positive,16,0.6249
17,0,13,0,2016-10-05T00:00:00.000Z,my son love there tablet great but for the price,"['great', 'for', 'kid']",Positive,10,0.631
16,0,8,0,2016-11-12T00:00:00.000Z,it take a littl get use to if you are use to android,"['not', 'a', 'bad', 'tablet']",Positive,13,0.0
5,0,1,1,2018-01-23T00:00:00.000Z,still figur out what all i can do with it but the echo wa extrem easi to hook up the instruct that came with it made everyth veri clear the speaker doesnt get room fill loud if you want to play music but thank it ha an audio out jack so i just hook it up to some speaker,"['east', 'to', 'hook', 'up', 'easi', 'to', 'use']",Positive,59,0.9231
16,0,8,0,2017-01-27T00:00:00.000Z,perfect for develop if you use the parent control properli by set time limit goal for read v game play etcdur reliabl perfect for when you need a few minut of quiet time charger provid wa flimsi but ani miniusb work better,"['great', 'for', 'preschool', 'and', 'elementari']",Positive,42,0.85
9,0,6,1,2018-01-12T00:00:00.000Z,i bought thi a a gift a far a know it work fine,"['bought', 'it', 'a', 'a', 'gift']",Positive,13,0.5719
16,0,8,0,2017-01-07T00:00:00.000Z,it is great if you are a prime member case is durabl,"['kid', 'love', 'it']",Positive,12,0.6249
9,0,6,1,2018-01-12T00:00:00.000Z,we love it to control the whole hous light with phillip hue bulb a well a just everyday use for alarm remind question news and even adjust ac and pandora music playlist bought one for my famili a well,['great'],Positive,39,0.7184
20,0,16,3,2017-09-01T00:00:00.000Z,thi is realli good if you read a lot doesnt strain your eye and veri light weight onli demerit is cant use in night if there is not enough light,"['great', 'buy', 'if', 'you', 'read', 'a', 'lot']",Positive,30,0.4675
14,0,22,3,2016-11-26T00:00:00.000Z,wish it had it own onternet connect but other than that great purchas,"['without', 'it', 'i', 'would', 'literali', 'die']",Positive,13,0.8176
5,0,1,1,2017-12-20T00:00:00.000Z,to use put in after christma want all light on voic activ,"['can⊙t', 'wait']",Positive,12,0.0772
9,0,6,1,2017-09-01T00:00:00.000Z,no real upgrad to the iphon 7 from the 6 there is no learn curv for sure howev the camera is better and that is a plu,"['iphon', '7', 'is', 'great', 'especi', 'for', 'appl', 'user']",Positive,27,0.2023
13,0,9,0,2017-06-30T00:00:00.000Z,blue is beauti allow granddaught to be abl to tell which one is her love the piano program and challeng herself to play a much of the song a she can nice size for travel with,"['great', 'for', 'play', 'piano', 'program']",Positive,36,0.8834
1,0,13,0,2017-02-09T00:00:00.000Z,i hate amazon app store noth good in there the tablet is too slow for what i do it is good for read onli,"['ton', 'of', 'limit']",Neutral,24,0.4215
13,0,9,0,2016-10-25T00:00:00.000Z,i bought a kindl fire 16gb for my 6 year old son in june after 4 month the charg port came loo and the devic will not charg best buy is awar of the issu and will do noth about it amazon will not warranti their product for more than 90 day and they said the charg port often break if child are use them they have no option to fix the devic and onli offer a small discount if i buy a new one amazon doe not stand behind thi product they are awar of the defect and continu to sell these,"['charg', 'port', 'doe', 'not', 'last', 'not', 'good', 'for', 'kid']",Negative,103,-0.7887
16,0,8,0,2016-12-19T00:00:00.000Z,granddaught love it easi for a toddler to hold and maneuv,"['excel', 'for', 'a', '3', 'yr', 'old']",Positive,11,0.6369
2,0,10,0,2016-12-23T00:00:00.000Z,purchas these for my grandkidsand they absolut love them they can play play their game to their heart content they ar ed realli fast too,"['great', 'gift']",Positive,25,0.9217
19,0,11,0,2017-01-09T00:00:00.000Z,it not a veri power tablet i need someth just to view netflix and some other video not to mention play some music and look at photo other than that i think it too weak not good for game for the price though you cant beat it,"['it', 'a', 'great', 'deal']",Positive,47,-0.7463
5,0,1,1,2017-12-01T00:00:00.000Z,have yet to explor all the aspect enjoy use it daili,"['love', 'it']",Positive,11,0.4939
19,0,11,0,2016-07-29T00:00:00.000Z,i bought thi tablet to replac my textbook it ha everyth i want and need i onli purchas it after i learn you can download from googl play the amazon equival to googl play ha a lot of the same app and game,"['great', 'tablet']",Positive,43,0.8625
16,0,8,0,2017-01-18T00:00:00.000Z,great for kid if you dont want to spend money on the ipad,"['great', 'for', 'kid']",Positive,13,0.5964
13,0,9,0,2017-05-06T00:00:00.000Z,grandson wa so happi plea with the fire tablet he wa abl to download start play within minut of purchas would buy anoth if the need exist,"['easi', 'to', 'access', 'and', 'set', 'up', 'love', 'it', 'simplic']",Positive,27,0.0
9,0,6,1,2017-12-20T00:00:00.000Z,great product will recommend it to friend and famili,"['great', 'product', 'to', 'have']",Positive,9,0.8689
5,0,1,1,2017-11-01T00:00:00.000Z,i bought the echo plu that is suppos to come with a phillip hue light bulb i got the echo plu but no light bulb i contact elit plu and after a veri long go around wa told i would get a 20 credit on the best buy gift card that i use a part of the payment i wa told it would take up to 15 day to get the credit whi so long i wa also told i would get an email state info about the credit i still have not gotten the email i have my doubt if i will ever see the 20 put back on my gift card thi is the second time i have order a bundl from best buy onlin and have receiv the main item but not the bundl item last year i bought a friend a ps4 bundl for xma they got the ps4 but none of the includ game i had to call and get the game sent out separ i dont know what is the problem is with their onlin order when bundl item are includ i am get veri wari of order anyth onlin with best buy that i will get what i order on time btw i realli like the echo plu just not the screw up with the ship and the initi solut i wa offer when i call custom servic,"['didnt', 'get', 'entir', 'order']",Positive,235,0.9896
16,0,8,0,2016-12-31T00:00:00.000Z,the parent control are amaz super easi for my daughter to oper,"['love', 'it']",Positive,12,0.5994
19,0,11,0,2016-07-19T00:00:00.000Z,thi wa a replac for anoth fire it the best tablet weve had and doe everyth we need it to,"['love', 'it']",Positive,20,0.4215
